#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
80	16	10	70	0	16	0	2176.8	OpenOptStrategyPlacement	0.11310410499572754
80	32	20	60	0	32	0	3721.0399999999995	OpenOptStrategyPlacement	0.21367692947387695
80	48	30	50	0	48	0	5356.4	OpenOptStrategyPlacement	0.41220593452453613
80	64	40	40	0	64	0	7139.999999999998	OpenOptStrategyPlacement	0.6690571308135986
80	80	51	29	0	80	0	8844.92	OpenOptStrategyPlacement	1.0327470302581787
80	96	57	23	0	96	0	10208.840000000002	OpenOptStrategyPlacement	1.3282592296600342
80	112	58	22	0	112	0	10992.4	OpenOptStrategyPlacement	1.6116960048675537
80	128	67	13	0	128	0	12846.519999999999	OpenOptStrategyPlacement	2.1472880840301514
80	144	74	6	0	144	0	14424.16	OpenOptStrategyPlacement	2.6592397689819336
80	160	80	0	0	157	3	15875.119999999995	OpenOptStrategyPlacement	3.22219181060791
80	176	80	0	0	165	11	16533.359999999997	OpenOptStrategyPlacement	3.826143980026245
80	192	80	0	0	173	19	17063.760000000006	OpenOptStrategyPlacement	4.5386412143707275
80	208	80	0	0	186	22	17615.92	OpenOptStrategyPlacement	5.196485996246338
80	224	80	0	0	189	35	17787.280000000002	OpenOptStrategyPlacement	5.949033975601196
80	240	80	0	0	190	50	17675.759999999987	OpenOptStrategyPlacement	6.935030937194824
80	256	80	0	0	195	61	17579.2	OpenOptStrategyPlacement	7.284892797470093
80	272	80	0	0	199	73	17804.960000000003	OpenOptStrategyPlacement	7.933542966842651
80	288	80	0	0	201	87	17822.640000000003	OpenOptStrategyPlacement	8.670551061630249
