#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
80	16	10	70	0	16	0	2176.8	OpenOptStrategyPlacement	0.12063908576965332
80	32	20	60	0	32	0	3721.0399999999995	OpenOptStrategyPlacement	0.21234989166259766
80	48	30	50	0	48	0	5356.4	OpenOptStrategyPlacement	0.3988170623779297
80	64	40	40	0	64	0	7139.999999999998	OpenOptStrategyPlacement	0.6478250026702881
80	80	51	29	0	80	0	8844.92	OpenOptStrategyPlacement	1.0181419849395752
80	96	57	23	0	96	0	10208.840000000002	OpenOptStrategyPlacement	1.37310791015625
80	112	58	22	0	112	0	10992.4	OpenOptStrategyPlacement	1.6058049201965332
80	128	67	13	0	128	0	12846.519999999999	OpenOptStrategyPlacement	2.101447105407715
80	144	74	6	0	144	0	14424.16	OpenOptStrategyPlacement	2.610536813735962
80	160	80	0	0	157	3	15875.119999999995	OpenOptStrategyPlacement	3.2054970264434814
80	176	80	0	0	165	11	16533.359999999997	OpenOptStrategyPlacement	3.8964920043945312
80	192	80	0	0	173	19	17063.760000000006	OpenOptStrategyPlacement	4.516446113586426
80	208	80	0	0	186	22	17615.92	OpenOptStrategyPlacement	5.270853042602539
80	224	80	0	0	189	35	17787.280000000002	OpenOptStrategyPlacement	5.876157999038696
80	240	80	0	0	190	50	17675.759999999987	OpenOptStrategyPlacement	6.784020900726318
80	256	80	0	0	195	61	17579.2	OpenOptStrategyPlacement	7.26648211479187
80	272	80	0	0	199	73	17804.960000000003	OpenOptStrategyPlacement	7.850366115570068
80	288	80	0	0	201	87	17822.640000000003	OpenOptStrategyPlacement	8.642977952957153
