#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
90	16	6	84	0	16	0	1567.76	OpenOptStrategyPlacement	0.08336997032165527
90	32	11	79	0	32	0	2620.04	OpenOptStrategyPlacement	0.11146998405456543
90	48	16	74	0	48	0	3670.96	OpenOptStrategyPlacement	0.22882509231567383
90	64	22	68	0	64	0	4722.08	OpenOptStrategyPlacement	0.39026498794555664
90	80	26	64	0	80	0	5553.84	OpenOptStrategyPlacement	0.5330700874328613
90	96	31	59	0	96	0	6686.360000000001	OpenOptStrategyPlacement	0.7139179706573486
90	112	37	53	0	112	0	7925.160000000002	OpenOptStrategyPlacement	0.9994339942932129
90	128	43	47	0	128	0	9177.56	OpenOptStrategyPlacement	1.2524070739746094
90	144	49	41	0	144	0	10497.959999999997	OpenOptStrategyPlacement	1.5548200607299805
90	160	51	39	0	160	0	11310.279999999995	OpenOptStrategyPlacement	1.840937852859497
90	176	55	35	0	176	0	12273.959999999992	OpenOptStrategyPlacement	2.339231014251709
90	192	63	27	0	192	0	13753.879999999997	OpenOptStrategyPlacement	2.8266799449920654
90	208	65	25	0	208	0	14612.440000000006	OpenOptStrategyPlacement	3.308678150177002
90	224	69	21	0	224	0	15512.199999999999	OpenOptStrategyPlacement	3.7942240238189697
90	240	73	17	0	240	0	16464.999999999993	OpenOptStrategyPlacement	4.4741051197052
90	256	81	9	0	256	0	18042.84	OpenOptStrategyPlacement	5.120505094528198
90	272	83	7	0	272	0	18796.68	OpenOptStrategyPlacement	5.643862962722778
90	288	88	2	0	288	0	19861.2	OpenOptStrategyPlacement	6.262501955032349
