strategy-95m	strategy-95h	#PM-I-95h	#PM-95m	#PM-95h	#PM-I-95m	T-95m	T-95h	strategy	KW-95m	#PM-S-95h	KW-95h	#PM-S-95m	KW	#PM-S	#PM-U	#PM-I	#VM-P-95h	T	#VM-P-95m	#VM-P	#PM	VM-U	VM-U-95h	VM-U-95m	#PM-U-95m	#VM-95h	#VM	#PM-U-95h	#VM-95m
0	0	0.353564885387	50.0	0.0	40.0	0.00321968396505	0.000190438108904	EnergyUnawareStrategyPlacement	6977.04	0.0	7.2127236619	0.0	6977.04	0.0	10.0	40.0	0.0	0.00321968396505	16.0	16.0	50.0	0.0	0.0	0.0	10.0	0.0	16.0	0.353564885387	16.0
0	0	0.435609834487	50.0	0.0	28.8666666667	0.00910676320394	0.000276490655405	EnergyUnawareStrategyPlacement	7230.0	0.0	8.88644062354	0.0	7230.0	0.0	21.1333333333	28.8666666667	0.0	0.00910676320394	32.0	32.0	50.0	0.0	0.0	0.0	21.1333333333	0.0	32.0	0.435609834487	32.0
0	0	0.685961672261	50.0	0.0	22.7333333333	0.0158069292704	0.000416563216946	EnergyUnawareStrategyPlacement	7594.48	0.0	13.9936181141	0.0	7594.48	0.0	27.2666666667	22.7333333333	0.0	0.0158069292704	48.0	48.0	50.0	0.0	0.0	0.0	27.2666666667	0.0	48.0	0.685961672261	48.0
0	0	0.876721005491	50.0	0.0	12.7333333333	0.0271495660146	0.00085352893941	EnergyUnawareStrategyPlacement	7546.88	0.0	17.885108512	0.0	7546.88	0.0	37.2666666667	12.7333333333	0.0	0.0271495660146	64.0	64.0	50.0	0.0	0.0	0.0	37.2666666667	0.0	64.0	0.876721005491	64.0
0	0	0.782546842844	50.0	0.0	2.23333333333	0.0418434381485	0.000817416276392	EnergyUnawareStrategyPlacement	7863.30666667	0.0	23.1093382373	0.0	7863.30666667	0.0	47.7666666667	2.23333333333	0.238861867688	0.0418434381485	79.7333333333	79.7333333333	50.0	0.266666666667	0.238861867688	0.266666666667	47.7666666667	0.0	80.0	0.782546842844	80.0
0	0	0.0681743214044	50.0	0.0	0.0333333333333	0.0561759551366	0.00114571991413	EnergyUnawareStrategyPlacement	8198.456	0.0	61.6084137894	0.0	8198.456	0.0	49.9666666667	0.0333333333333	1.2148651146	0.0561759551366	89.6333333333	89.6333333333	50.0	6.36666666667	1.2148651146	6.36666666667	49.9666666667	0.0	96.0	0.0681743214044	96.0
0	0	0.0	50.0	0.0	0.0	0.0720442930857	0.00124211826411	EnergyUnawareStrategyPlacement	8409.16533333	0.0	80.8238292653	0.0	8409.16533333	0.0	50.0	0.0	1.77889532521	0.0720442930857	92.1666666667	92.1666666667	50.0	19.8333333333	1.77889532521	19.8333333333	50.0	0.0	112.0	0.0	112.0
0	0	0.0	50.0	0.0	0.0	0.0870921611786	0.00119165121431	EnergyUnawareStrategyPlacement	8447.65333333	0.0	95.8153260522	0.0	8447.65333333	0.0	50.0	0.0	1.53704045352	0.0870921611786	96.4333333333	96.4333333333	50.0	31.5666666667	1.53704045352	31.5666666667	50.0	0.0	128.0	0.0	128.0
0	0	0.0	50.0	0.0	0.0	0.10276761055	0.0014846880269	EnergyUnawareStrategyPlacement	8404.17866667	0.0	120.79598189	0.0	8404.17866667	0.0	50.0	0.0	1.91642236972	0.10276761055	97.9333333333	97.9333333333	50.0	46.0666666667	1.91642236972	46.0666666667	50.0	0.0	144.0	0.0	144.0
0	0	0.0	50.0	0.0	0.0	0.118366440137	0.00131706770065	EnergyUnawareStrategyPlacement	8541.992	0.0	110.630080768	0.0	8541.992	0.0	50.0	0.0	2.12757523362	0.118366440137	98.8666666667	98.8666666667	50.0	61.1333333333	2.12757523362	61.1333333333	50.0	0.0	160.0	0.0	160.0
0	0	0.0	50.0	0.0	0.0	0.138671453794	0.00115536039485	EnergyUnawareStrategyPlacement	8649.52266667	0.0	92.3184013687	0.0	8649.52266667	0.0	50.0	0.0	1.93887049281	0.138671453794	96.9333333333	96.9333333333	50.0	79.0666666667	1.93887049281	79.0666666667	50.0	0.0	176.0	0.0	176.0
0	0	0.0	50.0	0.0	0.0	0.151826063792	0.00144459519761	EnergyUnawareStrategyPlacement	8403.272	0.0	106.857399176	0.0	8403.272	0.0	50.0	0.0	1.97462192112	0.151826063792	101.366666667	101.366666667	50.0	90.6333333333	1.97462192112	90.6333333333	50.0	0.0	192.0	0.0	192.0
0	0	0.0	50.0	0.0	0.0	0.16887691021	0.00181824752201	EnergyUnawareStrategyPlacement	8468.144	0.0	136.187812441	0.0	8468.144	0.0	50.0	0.0	2.15823890618	0.16887691021	100.8	100.8	50.0	107.2	2.15823890618	107.2	50.0	0.0	208.0	0.0	208.0
0	0	0.0	50.0	0.0	0.0	0.187877281507	0.00303161433774	EnergyUnawareStrategyPlacement	8634.15466667	0.0	117.955358655	0.0	8634.15466667	0.0	50.0	0.0	2.18334070205	0.187877281507	100.533333333	100.533333333	50.0	123.466666667	2.18334070205	123.466666667	50.0	0.0	224.0	0.0	224.0
0	0	0.0	50.0	0.0	0.0	0.202773070335	0.00141054965918	EnergyUnawareStrategyPlacement	8774.32533333	0.0	111.921037872	0.0	8774.32533333	0.0	50.0	0.0	2.15589850545	0.202773070335	103.9	103.9	50.0	136.1	2.15589850545	136.1	50.0	0.0	240.0	0.0	240.0
0	0	0.0	50.0	0.0	0.0	0.220030077298	0.00188935160992	EnergyUnawareStrategyPlacement	8589.54666667	0.0	105.110960249	0.0	8589.54666667	0.0	50.0	0.0	2.27764726255	0.220030077298	101.966666667	101.966666667	50.0	154.033333333	2.27764726255	154.033333333	50.0	0.0	256.0	0.0	256.0
0	0	0.0	50.0	0.0	0.0	0.241067488988	0.00191137133271	EnergyUnawareStrategyPlacement	8725.13866667	0.0	114.784636297	0.0	8725.13866667	0.0	50.0	0.0	2.36284898473	0.241067488988	101.6	101.6	50.0	170.4	2.36284898473	170.4	50.0	0.0	272.0	0.0	272.0
0	0	0.0	50.0	0.0	0.0	0.253657539686	0.00171316070826	EnergyUnawareStrategyPlacement	8712.808	0.0	95.49345058	0.0	8712.808	0.0	50.0	0.0	2.45532016544	0.253657539686	105.733333333	105.733333333	50.0	182.266666667	2.45532016544	182.266666667	50.0	0.0	288.0	0.0	288.0
