#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
30	16	10	20	0	16	0	2216.48	OpenOptStrategyPlacement	0.11360001564025879
30	32	23	7	0	32	0	4624.920000000001	OpenOptStrategyPlacement	0.25864386558532715
30	48	30	0	0	45	3	6244.720000000001	OpenOptStrategyPlacement	0.46054506301879883
30	64	30	0	0	50	14	6311.36	OpenOptStrategyPlacement	0.6593339443206787
30	80	30	0	0	52	28	6425.6	OpenOptStrategyPlacement	0.9035840034484863
30	96	30	0	0	60	36	6825.44	OpenOptStrategyPlacement	1.1461069583892822
30	112	30	0	0	61	51	6788.72	OpenOptStrategyPlacement	1.4307711124420166
30	128	30	0	0	62	66	6711.199999999999	OpenOptStrategyPlacement	1.660531997680664
30	144	30	0	0	63	81	6781.92	OpenOptStrategyPlacement	1.8892030715942383
30	160	30	0	0	63	97	6932.880000000001	OpenOptStrategyPlacement	2.182461977005005
30	176	30	0	0	63	113	6644.5599999999995	OpenOptStrategyPlacement	2.488637924194336
30	192	30	0	0	62	130	6745.199999999999	OpenOptStrategyPlacement	2.7780280113220215
30	208	30	0	0	64	144	6783.2800000000025	OpenOptStrategyPlacement	3.0212979316711426
30	224	30	0	0	64	160	6684.000000000001	OpenOptStrategyPlacement	3.3255701065063477
30	240	30	0	0	63	177	6669.039999999999	OpenOptStrategyPlacement	3.6463489532470703
30	256	30	0	0	64	192	6799.599999999999	OpenOptStrategyPlacement	3.9173011779785156
30	272	30	0	0	65	207	6718.000000000001	OpenOptStrategyPlacement	4.117518901824951
30	288	30	0	0	65	223	6724.8	OpenOptStrategyPlacement	4.303791046142578
