#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
40	16	12	28	0	16	0	2866.64	OpenOptStrategyPlacement	0.1300811767578125
40	32	24	16	0	32	0	5088.5599999999995	OpenOptStrategyPlacement	0.23520278930664062
40	48	34	6	0	48	0	6980.960000000002	OpenOptStrategyPlacement	0.42913007736206055
40	64	40	0	0	59	5	8154.480000000002	OpenOptStrategyPlacement	0.6825969219207764
40	80	40	0	0	66	14	8329.92	OpenOptStrategyPlacement	0.9057800769805908
40	96	40	0	0	72	24	8357.120000000003	OpenOptStrategyPlacement	1.126939058303833
40	112	40	0	0	79	33	8823.600000000002	OpenOptStrategyPlacement	1.3822741508483887
40	128	40	0	0	84	44	8652.24	OpenOptStrategyPlacement	1.6621389389038086
40	144	40	0	0	91	53	9246.560000000001	OpenOptStrategyPlacement	2.0105268955230713
40	160	40	0	0	96	64	9200.32	OpenOptStrategyPlacement	2.319481134414673
40	176	40	0	0	101	75	9207.12	OpenOptStrategyPlacement	2.622838020324707
40	192	40	0	0	107	85	9305.04	OpenOptStrategyPlacement	2.964470148086548
40	208	40	0	0	110	98	9295.52	OpenOptStrategyPlacement	3.289609909057617
40	224	40	0	0	111	113	9186.720000000003	OpenOptStrategyPlacement	3.632568120956421
40	240	40	0	0	113	127	9231.600000000004	OpenOptStrategyPlacement	3.9486029148101807
40	256	40	0	0	116	140	9197.599999999999	OpenOptStrategyPlacement	4.310751914978027
40	272	40	0	0	118	154	9224.8	OpenOptStrategyPlacement	4.658874034881592
40	288	40	0	0	120	168	9220.720000000003	OpenOptStrategyPlacement	5.035222053527832
