#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	11	39	0	16	0	2160.2799999999997	OpenOptStrategyPlacement	0.11525702476501465
50	32	19	31	0	32	0	3675.56	OpenOptStrategyPlacement	0.1733698844909668
50	48	27	23	0	48	0	5281.96	OpenOptStrategyPlacement	0.32466888427734375
50	64	37	13	0	64	0	7011.16	OpenOptStrategyPlacement	0.5439989566802979
50	80	43	7	0	80	0	8526.04	OpenOptStrategyPlacement	0.7282130718231201
50	96	50	0	0	94	2	9926.880000000001	OpenOptStrategyPlacement	1.0314409732818604
50	112	50	0	0	103	9	10260.080000000002	OpenOptStrategyPlacement	1.3362679481506348
50	128	50	0	0	112	16	10334.880000000001	OpenOptStrategyPlacement	1.5982470512390137
50	144	50	0	0	121	23	10658.56	OpenOptStrategyPlacement	1.8544878959655762
50	160	50	0	0	126	34	10834.000000000004	OpenOptStrategyPlacement	2.181166172027588
50	176	50	0	0	136	40	11054.320000000002	OpenOptStrategyPlacement	2.5367720127105713
50	192	50	0	0	145	47	11048.88	OpenOptStrategyPlacement	2.8672850131988525
50	208	50	0	0	147	61	11146.799999999997	OpenOptStrategyPlacement	3.3487279415130615
50	224	50	0	0	157	67	11129.119999999999	OpenOptStrategyPlacement	3.8588171005249023
50	240	50	0	0	162	78	11240.639999999998	OpenOptStrategyPlacement	4.1103198528289795
50	256	50	0	0	166	90	11244.719999999998	OpenOptStrategyPlacement	4.601191997528076
50	272	50	0	0	170	102	11251.52	OpenOptStrategyPlacement	5.019712924957275
50	288	50	0	0	174	114	11150.88	OpenOptStrategyPlacement	5.404104948043823
