#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
10	16	10	0	0	15	1	1746.56	OpenOptStrategyPlacement	0.12369298934936523
10	32	10	0	0	23	9	1901.6000000000001	OpenOptStrategyPlacement	0.12232518196105957
10	48	10	0	0	31	17	2168.16	OpenOptStrategyPlacement	0.17722797393798828
10	64	10	0	0	35	29	2180.4	OpenOptStrategyPlacement	0.25954413414001465
10	80	10	0	0	39	41	2275.6000000000004	OpenOptStrategyPlacement	0.3284280300140381
10	96	10	0	0	43	53	2135.52	OpenOptStrategyPlacement	0.3974721431732178
10	112	10	0	0	47	65	2116.48	OpenOptStrategyPlacement	0.4937400817871094
10	128	10	0	0	48	80	2245.6800000000003	OpenOptStrategyPlacement	0.5766398906707764
10	144	10	0	0	55	89	2353.12	OpenOptStrategyPlacement	0.6672079563140869
10	160	10	0	0	57	103	2290.56	OpenOptStrategyPlacement	0.7377879619598389
10	176	10	0	0	58	118	2183.12	OpenOptStrategyPlacement	0.8432738780975342
10	192	10	0	0	59	133	2225.28	OpenOptStrategyPlacement	0.960669994354248
10	208	10	0	0	60	148	2266.08	OpenOptStrategyPlacement	1.118298053741455
10	224	10	0	0	63	161	2271.52	OpenOptStrategyPlacement	1.2399258613586426
10	240	10	0	0	65	175	2376.2399999999993	OpenOptStrategyPlacement	1.2864899635314941
10	256	10	0	0	68	188	2226.6400000000003	OpenOptStrategyPlacement	1.4317100048065186
10	272	10	0	0	69	203	2389.84	OpenOptStrategyPlacement	1.4466321468353271
10	288	10	0	0	72	216	2377.6	OpenOptStrategyPlacement	1.5008559226989746
