#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	13	47	0	16	0	3036.2000000000003	OpenOptStrategyPlacement	0.1323552131652832
60	32	25	35	0	32	0	5501.560000000001	OpenOptStrategyPlacement	0.2625770568847656
60	48	38	22	0	48	0	8315.279999999999	OpenOptStrategyPlacement	0.5162770748138428
60	64	49	11	0	64	0	10467.640000000003	OpenOptStrategyPlacement	0.8508129119873047
60	80	60	0	0	77	3	12746.479999999998	OpenOptStrategyPlacement	1.3312671184539795
60	96	60	0	0	82	14	12553.359999999999	OpenOptStrategyPlacement	1.6800520420074463
60	112	60	0	0	87	25	12384.720000000003	OpenOptStrategyPlacement	2.1088671684265137
60	128	60	0	0	88	40	12877.039999999999	OpenOptStrategyPlacement	2.598477840423584
60	144	60	0	0	95	49	12815.839999999998	OpenOptStrategyPlacement	3.0293521881103516
60	160	60	0	0	99	61	12447.279999999999	OpenOptStrategyPlacement	3.473594903945923
60	176	60	0	0	103	73	13011.68	OpenOptStrategyPlacement	3.986968994140625
60	192	60	0	0	107	85	12222.88	OpenOptStrategyPlacement	4.420033931732178
60	208	60	0	0	114	94	12315.359999999999	OpenOptStrategyPlacement	4.861981153488159
60	224	60	0	0	115	109	11661.199999999997	OpenOptStrategyPlacement	5.354843854904175
60	240	60	0	0	121	119	12794.080000000002	OpenOptStrategyPlacement	5.797106027603149
60	256	60	0	0	126	130	12863.439999999995	OpenOptStrategyPlacement	6.281698942184448
60	272	60	0	0	135	137	13295.919999999995	OpenOptStrategyPlacement	6.605257987976074
60	288	60	0	0	137	151	13159.919999999996	OpenOptStrategyPlacement	7.190654039382935
