#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	5	65	0	16	0	1141.1599999999999	OpenOptStrategyPlacement	0.07857489585876465
70	32	13	57	0	32	0	2667.32	OpenOptStrategyPlacement	0.12856006622314453
70	48	16	54	0	48	0	3494.7999999999997	OpenOptStrategyPlacement	0.18605518341064453
70	64	22	48	0	64	0	4571.76	OpenOptStrategyPlacement	0.29109811782836914
70	80	28	42	0	80	0	5631.040000000001	OpenOptStrategyPlacement	0.4620370864868164
70	96	34	36	0	96	0	6678.079999999998	OpenOptStrategyPlacement	0.6630959510803223
70	112	41	29	0	112	0	8431.159999999998	OpenOptStrategyPlacement	0.8640689849853516
70	128	43	27	0	128	0	8942.919999999998	OpenOptStrategyPlacement	1.0537071228027344
70	144	48	22	0	144	0	10098.56	OpenOptStrategyPlacement	1.5677039623260498
70	160	51	19	0	160	0	10947.8	OpenOptStrategyPlacement	1.8069970607757568
70	176	60	10	0	176	0	12797.840000000002	OpenOptStrategyPlacement	2.271543025970459
70	192	63	7	0	192	0	13337.000000000002	OpenOptStrategyPlacement	2.4070940017700195
70	208	66	4	0	208	0	14244.720000000001	OpenOptStrategyPlacement	2.674360990524292
70	224	70	0	0	220	4	14794.960000000005	OpenOptStrategyPlacement	3.806483030319214
70	240	70	0	0	233	7	15103.680000000006	OpenOptStrategyPlacement	3.5215439796447754
70	256	70	0	0	241	15	15129.520000000002	OpenOptStrategyPlacement	4.052639961242676
70	272	70	0	0	255	17	15249.200000000004	OpenOptStrategyPlacement	4.663043975830078
70	288	70	0	0	265	23	15290.0	OpenOptStrategyPlacement	5.076405048370361
