#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	8	42	0	16	0	1583.04	OpenOptStrategyPlacement	0.09234189987182617
50	32	17	33	0	32	0	3044.12	OpenOptStrategyPlacement	0.15764188766479492
50	48	20	30	0	48	0	3860.7199999999993	OpenOptStrategyPlacement	0.20795392990112305
50	64	26	24	0	64	0	4671.12	OpenOptStrategyPlacement	0.3381938934326172
50	80	35	15	0	80	0	6192.039999999998	OpenOptStrategyPlacement	0.5169570446014404
50	96	40	10	0	96	0	7332.72	OpenOptStrategyPlacement	0.675163984298706
50	112	43	7	0	112	0	8483.880000000001	OpenOptStrategyPlacement	0.8587181568145752
50	128	50	0	0	128	0	9654.880000000001	OpenOptStrategyPlacement	1.0811760425567627
50	144	50	0	0	139	5	10024.8	OpenOptStrategyPlacement	1.2957539558410645
50	160	50	0	0	149	11	10242.399999999998	OpenOptStrategyPlacement	1.5309529304504395
50	176	50	0	0	159	17	10465.439999999999	OpenOptStrategyPlacement	1.8049829006195068
50	192	50	0	0	172	20	10730.64	OpenOptStrategyPlacement	2.025010108947754
50	208	50	0	0	181	27	10668.079999999996	OpenOptStrategyPlacement	2.4132750034332275
50	224	50	0	0	193	31	11110.08	OpenOptStrategyPlacement	2.7795000076293945
50	240	50	0	0	203	37	11360.32	OpenOptStrategyPlacement	2.8841710090637207
50	256	50	0	0	211	45	11482.720000000003	OpenOptStrategyPlacement	3.2104380130767822
50	272	50	0	0	220	52	11469.119999999999	OpenOptStrategyPlacement	3.521552085876465
50	288	50	0	0	227	61	11088.319999999998	OpenOptStrategyPlacement	3.861721992492676
